id,degree,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,label,community,sector,role,is_notable
Stephane Queneudec,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Stephane Queneudec,21,unknown,unknown,0
Anas Alrasheed,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Anas Alrasheed,21,unknown,unknown,0
William McLendon,4,0.0035938903863432167,0.0,0.015615150414524678,0.46815132178450786,William McLendon,21,unknown,unknown,0
Barry J. Cohe,3,0.0026954177897574125,0.0,0.01414409414835309,0.4664934153771258,Barry J. Cohe,20,unknown,unknown,0
Al Franken,3,0.0026954177897574125,0.0,0.012747059089160859,0.47150274064292047,Al Franken,25,unknown,unknown,0
John Rogers,3,0.0026954177897574125,0.0,0.012747059089160859,0.47150274064292047,John Rogers,25,unknown,unknown,0
Barry J Cohen,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Barry J Cohen,28,unknown,unknown,0
Dave Deyoe,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Dave Deyoe,28,unknown,unknown,0
Joseph Vinciguerra,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Joseph Vinciguerra,28,unknown,unknown,0
Melanie Spinel!,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Melanie Spinel!,28,unknown,unknown,0
Ruth Wimer,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Ruth Wimer,28,unknown,unknown,0
Steven Pfeiffer,7,0.006289308176100629,1.2119684306463184e-06,0.015349628391824332,0.4679434393147989,Steven Pfeiffer,21,unknown,unknown,0
Lesley Groffl,2,0.0017969451931716084,0.0,0.013513791612576695,0.4662870023614722,Lesley Groffl,21,unknown,unknown,0
Rebecca,4,0.0035938903863432167,0.0,0.014331096652007599,0.467320898153848,Rebecca,21,unknown,unknown,0
Joana Vicente,6,0.005390835579514825,0.0,0.015025815312165042,0.46773574138345636,Joana Vicente,21,unknown,unknown,0
Lila Walker,6,0.005390835579514825,0.0,0.015025815312165042,0.46773574138345636,Lila Walker,21,unknown,unknown,0
Rebecca Drescher,6,0.005390835579514825,0.0,0.015025815312165042,0.46773574138345636,Rebecca Drescher,21,unknown,unknown,0
Lawrence Henry Summers,4,0.0035938903863432167,0.0,0.014113325073985897,0.4671137523656592,Lawrence Henry Summers,21,unknown,unknown,0
Jeffrey E. Schwartman,1,0.0008984725965858042,0.0,0.0014660370693284682,0.32534999238559037,Jeffrey E. Schwartman,21,unknown,unknown,0
Peter Aldhous,15,0.013477088948787063,0.002772877948834376,0.014899346082436564,0.4704502791682711,Peter Aldhous,19,unknown,unknown,0
Azeen Ghorayshi,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Azeen Ghorayshi,19,unknown,unknown,0
Cynthia Jewett,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Cynthia Jewett,19,unknown,unknown,0
Erin Ellison,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Erin Ellison,19,unknown,unknown,0
Kiaran Kirk,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Kiaran Kirk,19,unknown,unknown,0
Nancy Portland I,8,0.0071877807726864335,0.0,0.0028153675510797687,0.31885283671313985,Nancy Portland I,19,unknown,unknown,0
Susan Nickel-Schindewolf,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Susan Nickel-Schindewolf,19,unknown,unknown,0
Virginia Hughes,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Virginia Hughes,19,unknown,unknown,0
Sam Harris,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Sam Harris,19,unknown,unknown,0
Travis Pangburn,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Travis Pangburn,19,unknown,unknown,0
Israel Horovitz,3,0.0026954177897574125,0.0,0.013024989539047498,0.4664934153771258,Israel Horovitz,21,unknown,unknown,0
Rachel Horovitz,3,0.0026954177897574125,0.0,0.013024989539047498,0.4664934153771258,Rachel Horovitz,21,unknown,unknown,0
nancy dahl,2,0.0017969451931716084,0.0,0.0007534808841205837,0.31827503030411575,nancy dahl,19,unknown,unknown,0
Nancy Portland,2,0.0017969451931716084,0.0,0.0007534808841205837,0.31827503030411575,Nancy Portland,19,unknown,unknown,0
Matthew Schafe,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Matthew Schafe,19,unknown,unknown,0
Peter Aldhousl,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Peter Aldhousl,19,unknown,unknown,0
Brad S Karp,2,0.0017969451931716084,0.0,0.012723885193638726,0.4662870023614722,Brad S Karp,21,unknown,unknown,0
Bill Friedler,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Bill Friedler,29,unknown,unknown,0
Catherine Barton Rossetti,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Catherine Barton Rossetti,29,unknown,unknown,0
Deborah Pechet Quinan,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Deborah Pechet Quinan,29,unknown,unknown,0
Deborah Qualia Howe,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Deborah Qualia Howe,29,unknown,unknown,0
Jayne Mahoney,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Jayne Mahoney,29,unknown,unknown,0
Michele Orchanian,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Michele Orchanian,29,unknown,unknown,0
Ruberto Israel & Weiner,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Ruberto Israel & Weiner,29,unknown,unknown,0
Stephen Hanso,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Stephen Hanso,21,unknown,unknown,0
David Willis,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,David Willis,21,unknown,unknown,0
Seth Mager,2,0.0017969451931716084,0.0,0.0131168918749866,0.4662870023614722,Seth Mager,21,unknown,unknown,0
Deborah Rhode,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Deborah Rhode,30,unknown,unknown,0
Miriam Rozen,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Miriam Rozen,30,unknown,unknown,0
Saved by Internet Explorer 11,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Saved by Internet Explorer 11,30,unknown,unknown,0
Sigrid McCawley,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Sigrid McCawley,30,unknown,unknown,0
Diane Ziman,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Diane Ziman,21,unknown,unknown,0
Philip Levine,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Philip Levine,21,unknown,unknown,0
Paul Marino,20,0.017969451931716084,0.0,0.02484149398137056,0.4702403504403959,Paul Marino,13,unknown,unknown,0
Richard L. Shamos,20,0.017969451931716084,0.0,0.02484149398137056,0.4702403504403959,Richard L. Shamos,13,unknown,unknown,0
Robert Cromwell,20,0.017969451931716084,0.0,0.02484149398137056,0.4702403504403959,Robert Cromwell,13,unknown,unknown,0
Paul Barrett,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Paul Barrett,21,unknown,unknown,0
Greg,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,Greg,21,unknown,unknown,0
Sidney Blumenthal,2,0.0017969451931716084,0.0,0.013364364841021688,0.4662870023614722,Sidney Blumenthal,21,unknown,unknown,0
Kia Kokalitcheva,2,0.0017969451931716084,0.0,0.012369388915072613,0.4662870023614722,Kia Kokalitcheva,21,unknown,unknown,0
LHS Office,2,0.0017969451931716084,0.0,0.012376091427823487,0.4662870023614722,LHS Office,21,unknown,unknown,0
Adrienne Ross,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Adrienne Ross,31,unknown,unknown,0
Alexander Marlow,8,0.0071877807726864335,0.0,0.01484170160272456,0.4675282277448657,Alexander Marlow,31,unknown,unknown,0
Frances Martel,8,0.0071877807726864335,0.0,0.01484170160272456,0.4675282277448657,Frances Martel,31,unknown,unknown,0
Oliver Lane,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Oliver Lane,31,unknown,unknown,0
Raheem Kassam,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Raheem Kassam,31,unknown,unknown,0
Thomas D. Williams,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Thomas D. Williams,31,unknown,unknown,0
Alexander Marlow Frances Martel,6,0.005390835579514825,0.0,0.014155496700557218,0.4671137523656592,Alexander Marlow Frances Martel,31,unknown,unknown,0
Sean Bannon,8,0.0071877807726864335,0.0,0.01484170160272456,0.4675282277448657,Sean Bannon,31,unknown,unknown,0
Cole Mackay,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Cole Mackay,21,unknown,unknown,0
Hamdy Hamoudi,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Hamdy Hamoudi,21,unknown,unknown,0
Hootan Yazhari,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Hootan Yazhari,21,unknown,unknown,0
Marwan,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Marwan,21,unknown,unknown,0
Talal,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Talal,21,unknown,unknown,0
Gerry Baker,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Gerry Baker,21,unknown,unknown,0
Miro Lajcak,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Miro Lajcak,21,unknown,unknown,0
Miro Lacjak,6,0.005390835579514825,0.0,0.017612698344867745,0.4679434393147989,Miro Lacjak,21,unknown,unknown,0
Steve Bannor,8,0.0071877807726864335,5.98289177668262e-06,0.018274380776310557,0.46835938903863433,Steve Bannor,21,unknown,unknown,0
David Haig,6,0.005390835579514825,4.32845868087971e-06,0.017252692497011782,0.4679434393147989,David Haig,24,unknown,unknown,0
Robert Triversi,2,0.0017969451931716084,0.0,0.012460832922617168,0.4662870023614722,Robert Triversi,24,unknown,unknown,0
Lajcak Miroslay,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Lajcak Miroslay,21,unknown,unknown,0
Miroslav Laj6ak,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Miroslav Laj6ak,21,unknown,unknown,0
Tina Brown,2,0.0017969451931716084,0.0,0.012471036060030558,0.46773574138345636,Tina Brown,19,unknown,unknown,0
Alan S. Halperin,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Alan S. Halperin,20,unknown,unknown,0
Brice,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Brice,20,unknown,unknown,0
Lisa Emelia Svensson,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Lisa Emelia Svensson,20,unknown,unknown,0
Vanessa Eng,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Vanessa Eng,20,unknown,unknown,0
Gordon Getty,36,0.03234501347708895,7.88991448350754e-05,0.04987938414791364,0.4742613075323705,Gordon Getty,24,unknown,unknown,0
Norman Finkelstein,5,0.004492362982929021,0.0,0.01697113922935221,0.46773574138345636,Norman Finkelstein,24,unknown,unknown,0
Alan Rogers,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Alan Rogers,24,unknown,unknown,0
Alex.Family Pines,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Alex.Family Pines,24,unknown,unknown,0
Anna Dreber,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Anna Dreber,24,unknown,unknown,0
Anula Jayasuriya,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Anula Jayasuriya,24,unknown,unknown,0
Bill Prezant,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Bill Prezant,24,unknown,unknown,0
Bobby McCormick,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Bobby McCormick,24,unknown,unknown,0
Clair Brown,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Clair Brown,24,unknown,unknown,0
Clive Crook,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Clive Crook,24,unknown,unknown,0
Dane Stangleriliron Bailey,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Dane Stangleriliron Bailey,24,unknown,unknown,0
David Darst,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,David Darst,24,unknown,unknown,0
Ditsa Pines,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Ditsa Pines,24,unknown,unknown,0
Evan Smith,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Evan Smith,24,unknown,unknown,0
Gerry Ohrstrom,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Gerry Ohrstrom,24,unknown,unknown,0
Halligan,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Halligan,24,unknown,unknown,0
Jim,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Jim,24,unknown,unknown,0
John Mallen,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,John Mallen,24,unknown,unknown,0
Lee Silver,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Lee Silver,24,unknown,unknown,0
Marguerite Atkins,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Marguerite Atkins,24,unknown,unknown,0
Matt Ridley,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Matt Ridley,24,unknown,unknown,0
Mike Cagney,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Mike Cagney,24,unknown,unknown,0
Monika Gruter Cheney,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Monika Gruter Cheney,24,unknown,unknown,0
Ms. Yvette Robbins,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Ms. Yvette Robbins,24,unknown,unknown,0
Oliver Goodenough,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Oliver Goodenough,24,unknown,unknown,0
Paul Romer,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Paul Romer,24,unknown,unknown,0
Paul Zak,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Paul Zak,24,unknown,unknown,0
Peter J Richerson,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Peter J Richerson,24,unknown,unknown,0
Rob Hanson,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Rob Hanson,24,unknown,unknown,0
Roger Edelen,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Roger Edelen,24,unknown,unknown,0
Terry Anderson,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Terry Anderson,24,unknown,unknown,0
Tim Kane,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Tim Kane,24,unknown,unknown,0
president@usfca.edu,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,president@usfca.edu,24,unknown,unknown,0
Vincenzo lozzo,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Vincenzo lozzo,21,unknown,unknown,0
Jide Zeitlin,2,0.0017969451931716084,0.0,0.01275351050263829,0.4662870023614722,Jide Zeitlin,21,unknown,unknown,0
Comms Alert,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Comms Alert,21,unknown,unknown,0
Jason Miller,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Jason Miller,21,unknown,unknown,0
Alexandra Preate,2,0.0017969451931716084,0.0,0.01275351050263829,0.4662870023614722,Alexandra Preate,21,unknown,unknown,0
Alfredo Rodriguez,7,0.006289308176100629,0.0,0.018287998634704802,0.4685676413236671,Alfredo Rodriguez,4,unknown,unknown,0
Scott J. Link,19,0.017070979335130278,1.4898532358149568e-05,0.030396263022214907,0.4721364808857201,Scott J. Link,4,unknown,unknown,0
Uma Sanghvi,7,0.006289308176100629,0.0,0.018287998634704802,0.4685676413236671,Uma Sanghvi,4,unknown,unknown,0
Fareed Zakaria GPS,2,0.0017969451931716084,0.0,0.012362305059433724,0.4662870023614722,Fareed Zakaria GPS,21,unknown,unknown,0
Andrew M Grossman,4,0.0035938903863432167,0.0,0.015249540284614014,0.4675282277448657,Andrew M Grossman,21,unknown,unknown,0
David Rivkin,5,0.004492362982929021,4.0398947688210616e-07,0.015594106653309377,0.46773574138345636,David Rivkin,21,unknown,unknown,0
Andrew Grossman,4,0.0035938903863432167,0.0,0.015249540284614014,0.4675282277448657,Andrew Grossman,21,unknown,unknown,0
Paul Barred,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Paul Barred,21,unknown,unknown,0
Maria Luisa,6,0.005390835579514825,8.079789537642123e-07,0.014176540674121696,0.4671137523656592,Maria Luisa,21,unknown,unknown,0
Preate Alexandra,5,0.004492362982929021,0.0,0.013763625370502516,0.466906790135989,Preate Alexandra,21,unknown,unknown,0
Steve Bannon I,6,0.005390835579514825,1.6159579075284244e-06,0.014410564395308335,0.4671137523656592,Steve Bannon I,21,unknown,unknown,0
Juleanna Glover,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Juleanna Glover,21,unknown,unknown,0
Anders Corr,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Anders Corr,21,unknown,unknown,0
Fanell Red,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Fanell Red,21,unknown,unknown,0
BS Stern,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,BS Stern,21,unknown,unknown,0
Peter Thomas Roth,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Peter Thomas Roth,21,unknown,unknown,0
Matt Williams,5,0.004492362982929021,2.092458316158601e-06,0.017021087438458163,0.46773574138345636,Matt Williams,4,unknown,unknown,0
Tracie Morrissey,3,0.0026954177897574125,0.0,0.013411736157435634,0.4664934153771258,Tracie Morrissey,4,unknown,unknown,0
Brian Heberlig,3,0.0026954177897574125,0.0,0.013680626497795405,0.4664934153771258,Brian Heberlig,21,unknown,unknown,0
Nicholas Silverman,3,0.0026954177897574125,0.0,0.013680626497795405,0.4664934153771258,Nicholas Silverman,21,unknown,unknown,0
Tim Zagat,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Tim Zagat,21,unknown,unknown,0
Dan Fleuette,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Dan Fleuette,21,unknown,unknown,0
Sean Banno,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Sean Banno,21,unknown,unknown,0
Jakob Kollhofer,5,0.004492362982929021,2.6932631792140406e-06,0.01337598772079464,0.46835938903863433,Jakob Kollhofer,19,unknown,unknown,0
Lawrence Kraus,3,0.0026954177897574125,0.0,0.012680426828078004,0.4664934153771258,Lawrence Kraus,19,unknown,unknown,0
Michael Braun,5,0.004492362982929021,2.6932631792140406e-06,0.01337598772079464,0.46835938903863433,Michael Braun,19,unknown,unknown,0
Neal Kassel,2,0.0017969451931716084,0.0,0.012409455178842725,0.4662870023614722,Neal Kassel,21,unknown,unknown,0
Neal Kassell,3,0.0026954177897574125,0.0,0.01386125666983698,0.4664934153771258,Neal Kassell,21,unknown,unknown,0
Eric Maskin,1,0.0008984725965858042,0.0,0.0012631688552744822,0.32197024910996863,Eric Maskin,4,unknown,unknown,0
Maskin Eric,2,0.0017969451931716084,0.0,0.013325158976856922,0.4667000112209598,Maskin Eric,4,unknown,unknown,0
Aaron Blake,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Aaron Blake,32,unknown,unknown,0
Aziza,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Aziza,32,unknown,unknown,0
Bob Woodward,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Bob Woodward,32,unknown,unknown,0
Evelyn Duffy,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Evelyn Duffy,32,unknown,unknown,0
Hope Hicks,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Hope Hicks,32,unknown,unknown,0
Jens Stoltenberg,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Jens Stoltenberg,32,unknown,unknown,0
Kellyanne Conway,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Kellyanne Conway,32,unknown,unknown,0
President Trump,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,President Trump,32,unknown,unknown,0
Raj Shah,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Raj Shah,32,unknown,unknown,0
Senator Lindsey Graham,10,0.008984725965858042,0.0,0.015230883914259757,0.4679434393147989,Senator Lindsey Graham,32,unknown,unknown,0
Tom Jacques,3,0.0026954177897574125,0.0,0.01275737782313394,0.4664934153771258,Tom Jacques,21,unknown,unknown,0
Reii Weingarten,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Reii Weingarten,21,unknown,unknown,0
A Barrett,2,0.0017969451931716084,0.0,0.0010268453350310285,0.3224628596502225,A Barrett,4,unknown,unknown,0
Anthony,2,0.0017969451931716084,0.0,0.0010268453350310285,0.3224628596502225,Anthony,4,unknown,unknown,0
J,40,0.03593890386343217,0.00563166161237641,0.04339059112807199,0.481851223290776,J,4,unknown,unknown,0
MARK TRAMO,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,MARK TRAMO,21,unknown,unknown,0
Andrew Dubinsky,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Andrew Dubinsky,36,unknown,unknown,0
Brett Nelson,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Brett Nelson,36,unknown,unknown,0
Judie Taylor,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Judie Taylor,36,unknown,unknown,0
Mary Rich,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Mary Rich,36,unknown,unknown,0
Maziar Minovi,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Maziar Minovi,36,unknown,unknown,0
Michael Murdoch,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Michael Murdoch,36,unknown,unknown,0
Sharmin Mossavar-Rahmani,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Sharmin Mossavar-Rahmani,36,unknown,unknown,0
Jordan Fabian,2,0.0017969451931716084,0.0,0.012362305059433724,0.4662870023614722,Jordan Fabian,21,unknown,unknown,0
Edward Rod Larsen,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Edward Rod Larsen,21,unknown,unknown,0
Keyu Jin,2,0.0017969451931716084,0.0,0.002266275172301861,0.3278807172796911,Keyu Jin,4,unknown,unknown,0
Adam Klasfeld,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Adam Klasfeld,21,unknown,unknown,0
Scott J. Lin,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Scott J. Lin,21,unknown,unknown,0
The Daily Beast: PM Cheat Sheet,2,0.0017969451931716084,0.0,0.012452380082097519,0.471291871796479,The Daily Beast: PM Cheat Sheet,25,unknown,unknown,0
The Daily Beast: AM Cheat Sheet,3,0.0026954177897574125,0.0,0.0029717692416370615,0.33475496357589807,The Daily Beast: AM Cheat Sheet,25,unknown,unknown,0
Robert Grusky,2,0.0017969451931716084,0.0,0.01275351050263829,0.4662870023614722,Robert Grusky,21,unknown,unknown,0
Renata B,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Renata B,21,unknown,unknown,0
Caryl Ratner,3,0.0026954177897574125,0.0,0.0004206448731888175,0.3220686507753445,Caryl Ratner,25,unknown,unknown,0
Danny Goldberg,5,0.004492362982929021,3.153899971755659e-05,0.0008880706773119802,0.3245483909260632,Danny Goldberg,25,unknown,unknown,0
Kevin Bright I,3,0.0026954177897574125,0.0,0.0004206448731888175,0.3220686507753445,Kevin Bright I,25,unknown,unknown,0
Jack Browning,8,0.0071877807726864335,0.0,0.01036475829123347,0.3538645484677391,Jack Browning,4,unknown,unknown,0
Kimberly Homan,8,0.0071877807726864335,0.0,0.01036475829123347,0.3538645484677391,Kimberly Homan,4,unknown,unknown,0
Robert Balin,8,0.0071877807726864335,0.0,0.01036475829123347,0.3538645484677391,Robert Balin,4,unknown,unknown,0
David Mitchell,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,David Mitchell,21,unknown,unknown,0
Barb Cowles,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Barb Cowles,25,unknown,unknown,0
Bob Fass,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Bob Fass,25,unknown,unknown,0
Daniel Dawson,27,0.02425876010781671,0.00013306569425555636,0.003252918208701219,0.3295211461341236,Daniel Dawson,25,unknown,unknown,0
Danny Goldberg Caryl Ratner,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Danny Goldberg Caryl Ratner,25,unknown,unknown,0
George Krassner,31,0.027852650494159928,0.00025434854068221357,0.0033245033794622215,0.32993382133278876,George Krassner,25,unknown,unknown,0
Holly Krassner Dawson,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Holly Krassner Dawson,25,unknown,unknown,0
Kevin Bright,28,0.025157232704402517,0.00016644292008367322,0.0032729847715717436,0.3296242181222794,Kevin Bright,25,unknown,unknown,0
Lee Quarnstrom,27,0.02425876010781671,0.00013306569425555636,0.003252918208701219,0.3295211461341236,Lee Quarnstrom,25,unknown,unknown,0
Linda W. Grossman,22,0.019766397124887692,9.360689910906468e-05,0.0031297112867199064,0.3290067515881758,Linda W. Grossman,25,unknown,unknown,0
Lonnie Martin,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Lonnie Martin,25,unknown,unknown,0
Lynnie Tofte Fass,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Lynnie Tofte Fass,25,unknown,unknown,0
Marie Moneysmith,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Marie Moneysmith,25,unknown,unknown,0
Michael Simmons,27,0.02425876010781671,0.00013306569425555636,0.003252918208701219,0.3295211461341236,Michael Simmons,25,unknown,unknown,0
Samuel Leff,17,0.015274034141958671,0.0,0.002664656756042113,0.3278807172796911,Samuel Leff,25,unknown,unknown,0
Steven Gaydos,20,0.017969451931716084,0.00011672143427655463,0.003080043238131319,0.3288014431628478,Steven Gaydos,25,unknown,unknown,0
Reid I Weingarten,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Reid I Weingarten,21,unknown,unknown,0
Danny,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Danny,25,unknown,unknown,0
Daryl Cagle,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Daryl Cagle,25,unknown,unknown,0
Harry Shearer,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Harry Shearer,25,unknown,unknown,0
Howard Schultz,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Howard Schultz,25,unknown,unknown,0
Jay Levin,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Jay Levin,25,unknown,unknown,0
Lanny Swerdlow,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Lanny Swerdlow,25,unknown,unknown,0
Larry Sloman,14,0.012578616352201259,0.0,0.0009578475308578622,0.3245483909260632,Larry Sloman,25,unknown,unknown,0
